level_date,rows,median_abs_distance,mean_abs_distance,max_abs_distance,pct_within_1,pct_within_2,pct_within_3,pct_within_5,pct_within_10,dominant_anchor_family,prior_range_fraction_count,prior_hlc_count,box_internal_count,box_edge_count,full_anchor_sequence,full_family_sequence,full_side_sequence,focus_l4_l7_anchor_sequence,focus_l4_l7_family_sequence,focus_l4_l7_median_abs_distance,focus_l4_l7_pct_within_3,focus_l4_l7_pct_within_5,sequence_template_type,full_anchor_sequence_hash,full_family_sequence_hash,focus_l4_l7_anchor_sequence_hash,focus_l4_l7_family_sequence_hash,focus_family_template_key,focus_family_template_type,focus_family_template_score,focus_family_template_date_count
2026-01-13,7,1.585,2.924643,6.72875,14.285714,57.142857,57.142857,71.428571,100.0,green_box_midline,1,1,5,0,L1=green_box_quarter::green_box_3_25pct | L2=green_box_quarter::green_box_2_75pct | L3=green_box_midline::green_mid_2 | L4=prior_range_fraction::prev_range_0.75 | L5=prior_hlc::previous_mid | L6=green_box_midline::green_mid_1 | L7=red_box_midline::red_mid_2,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_midline | L4=prior_range_fraction | L5=prior_hlc | L6=green_box_midline | L7=red_box_midline,L1=green | L2=green | L3=green | L4=neutral | L5=neutral | L6=green | L7=red,L4=prior_range_fraction::prev_range_0.75 | L5=prior_hlc::previous_mid | L6=green_box_midline::green_mid_1 | L7=red_box_midline::red_mid_2,L4=prior_range_fraction | L5=prior_hlc | L6=green_box_midline | L7=red_box_midline,1.42625,75.0,100.0,BOX_INTERNAL_TEMPLATE,67f0286280,d71827e4b2,08860551d1,1defa922eb,,,,
2026-01-14,9,2.7175,2.760787,5.81,22.222222,33.333333,55.555556,77.777778,100.0,red_box_quarter,1,1,5,2,L1=green_box_edge::green_edge_2 | L2=green_box_midline::green_mid_2 | L3=prior_range_fraction::prev_range_0.75 | L4=prior_hlc::previous_pivot_hlc3 | L5=red_box_quarter::red_box_2_25pct | L6=red_box_quarter::red_box_2_75pct | L7=red_box_midline::red_mid_3 | L8=red_box_edge::red_edge_3 | L9=red_box_quarter::red_box_4_75pct,L1=green_box_edge | L2=green_box_midline | L3=prior_range_fraction | L4=prior_hlc | L5=red_box_quarter | L6=red_box_quarter | L7=red_box_midline | L8=red_box_edge | L9=red_box_quarter,L1=green | L2=green | L3=neutral | L4=neutral | L5=red | L6=red | L7=red | L8=red | L9=red,L4=prior_hlc::previous_pivot_hlc3 | L5=red_box_quarter::red_box_2_25pct | L6=red_box_quarter::red_box_2_75pct | L7=red_box_midline::red_mid_3,L4=prior_hlc | L5=red_box_quarter | L6=red_box_quarter | L7=red_box_midline,2.060417,50.0,75.0,BOX_INTERNAL_TEMPLATE,255218102a,f1ff2aca9a,4164d38d0b,c694c6bd38,,,,
2026-01-15,8,1.2725,1.925625,5.0925,37.5,62.5,75.0,87.5,100.0,red_box_quarter,0,1,5,2,L1=green_box_edge::green_edge_2 | L2=prior_hlc::previous_high | L3=red_box_midline::red_mid_1 | L4=green_box_quarter::green_box_1_25pct | L5=red_box_quarter::red_box_2_75pct | L6=red_box_quarter::red_box_3_25pct | L7=red_box_edge::red_edge_3 | L8=red_box_quarter::red_box_4_75pct,L1=green_box_edge | L2=prior_hlc | L3=red_box_midline | L4=green_box_quarter | L5=red_box_quarter | L6=red_box_quarter | L7=red_box_edge | L8=red_box_quarter,L1=green | L2=neutral | L3=red | L4=green | L5=red | L6=red | L7=red | L8=red,L4=green_box_quarter::green_box_1_25pct | L5=red_box_quarter::red_box_2_75pct | L6=red_box_quarter::red_box_3_25pct | L7=red_box_edge::red_edge_3,L4=green_box_quarter | L5=red_box_quarter | L6=red_box_quarter | L7=red_box_edge,1.2725,75.0,75.0,BOX_INTERNAL_TEMPLATE,1474f80506,089b335666,783467b5f7,82bdfc6457,,,,
2026-01-16,7,1.0625,1.576071,4.7175,42.857143,57.142857,85.714286,100.0,100.0,green_box_midline,1,0,5,1,L1=green_box_midline::green_mid_3 | L2=green_box_edge::green_edge_2 | L3=green_box_midline::green_mid_2 | L4=prior_range_fraction::prev_range_0.75 | L5=green_box_quarter::green_box_1_25pct | L6=red_box_midline::red_mid_2 | L7=red_box_quarter::red_box_3_25pct,L1=green_box_midline | L2=green_box_edge | L3=green_box_midline | L4=prior_range_fraction | L5=green_box_quarter | L6=red_box_midline | L7=red_box_quarter,L1=green | L2=green | L3=green | L4=neutral | L5=green | L6=red | L7=red,L4=prior_range_fraction::prev_range_0.75 | L5=green_box_quarter::green_box_1_25pct | L6=red_box_midline::red_mid_2 | L7=red_box_quarter::red_box_3_25pct,L4=prior_range_fraction | L5=green_box_quarter | L6=red_box_midline | L7=red_box_quarter,0.625625,75.0,100.0,BOX_INTERNAL_TEMPLATE,a53ac4c638,ae271054bc,3d07640f1a,1d6ef6a664,,,,
2026-01-19,7,1.15436,2.57348,5.905,42.857143,57.142857,57.142857,85.714286,100.0,prior_range_fraction,3,0,4,0,L1=green_box_midline::green_mid_3 | L2=green_box_quarter::green_box_3_25pct | L3=green_box_quarter::green_box_2_75pct | L4=prior_range_fraction::prev_range_0.875 | L5=red_box_midline::red_mid_1 | L6=prior_range_fraction::prev_range_0.382 | L7=prior_range_fraction::prev_range_0.125,L1=green_box_midline | L2=green_box_quarter | L3=green_box_quarter | L4=prior_range_fraction | L5=red_box_midline | L6=prior_range_fraction | L7=prior_range_fraction,L1=green | L2=green | L3=green | L4=neutral | L5=red | L6=neutral | L7=neutral,L4=prior_range_fraction::prev_range_0.875 | L5=red_box_midline::red_mid_1 | L6=prior_range_fraction::prev_range_0.382 | L7=prior_range_fraction::prev_range_0.125,L4=prior_range_fraction | L5=red_box_midline | L6=prior_range_fraction | L7=prior_range_fraction,0.77843,75.0,100.0,BOX_INTERNAL_TEMPLATE,ba7af3536a,062a6849ab,a370dcaf14,14362cc5e9,,,,
2026-01-20,9,1.4925,1.511111,3.37375,22.222222,77.777778,88.888889,100.0,100.0,green_box_quarter,0,1,6,2,L1=green_box_quarter::green_box_3_75pct | L2=green_box_quarter::green_box_3_25pct | L3=green_box_edge::green_edge_2 | L4=green_box_midline::green_mid_2 | L5=red_box_quarter::red_box_1_25pct | L6=prior_hlc::previous_mid | L7=green_box_quarter::green_box_1_25pct | L8=red_box_midline::red_mid_2 | L9=red_box_edge::red_edge_2,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_edge | L4=green_box_midline | L5=red_box_quarter | L6=prior_hlc | L7=green_box_quarter | L8=red_box_midline | L9=red_box_edge,L1=green | L2=green | L3=green | L4=green | L5=red | L6=neutral | L7=green | L8=red | L9=red,L4=green_box_midline::green_mid_2 | L5=red_box_quarter::red_box_1_25pct | L6=prior_hlc::previous_mid | L7=green_box_quarter::green_box_1_25pct,L4=green_box_midline | L5=red_box_quarter | L6=prior_hlc | L7=green_box_quarter,1.268125,100.0,100.0,BOX_INTERNAL_TEMPLATE,bf3272fdf0,13957af901,8c71321152,242ab3aefc,,,,
2026-01-21,12,2.305625,3.194271,8.475,33.333333,41.666667,58.333333,75.0,100.0,green_box_midline,1,1,8,2,L1=green_box_quarter::green_box_4_75pct | L2=green_box_midline::green_mid_4 | L3=green_box_quarter::green_box_4_25pct | L4=green_box_edge::green_edge_3 | L5=green_box_midline::green_mid_3 | L6=green_box_quarter::green_box_3_25pct | L7=green_box_edge::green_edge_2 | L8=prior_hlc::previous_high | L9=prior_range_fraction::prev_range_0.875 | L10=red_box_midline::red_mid_1 | L11=red_box_quarter::red_box_1_75pct | L12=green_box_midline::green_mid_1,L1=green_box_quarter | L2=green_box_midline | L3=green_box_quarter | L4=green_box_edge | L5=green_box_midline | L6=green_box_quarter | L7=green_box_edge | L8=prior_hlc | L9=prior_range_fraction | L10=red_box_midline | L11=red_box_quarter | L12=green_box_midline,L1=green | L2=green | L3=green | L4=green | L5=green | L6=green | L7=green | L8=neutral | L9=neutral | L10=red | L11=red | L12=green,L4=green_box_edge::green_edge_3 | L5=green_box_midline::green_mid_3 | L6=green_box_quarter::green_box_3_25pct | L7=green_box_edge::green_edge_2,L4=green_box_edge | L5=green_box_midline | L6=green_box_quarter | L7=green_box_edge,2.97875,50.0,75.0,BOX_INTERNAL_TEMPLATE,2ca8b04741,4d301ea5b8,07bec791c4,76a32b89d5,,,,
2026-01-22,9,1.6825,1.972893,4.28125,44.444444,55.555556,77.777778,100.0,100.0,green_box_quarter,2,0,5,2,L1=green_box_edge::green_edge_2 | L2=green_box_quarter::green_box_2_75pct | L3=green_box_midline::green_mid_2 | L4=prior_range_fraction::prev_range_0.75 | L5=red_box_quarter::red_box_1_75pct | L6=prior_range_fraction::prev_range_0.382 | L7=green_box_quarter::green_box_1_25pct | L8=red_box_quarter::red_box_2_75pct | L9=red_box_edge::red_edge_2,L1=green_box_edge | L2=green_box_quarter | L3=green_box_midline | L4=prior_range_fraction | L5=red_box_quarter | L6=prior_range_fraction | L7=green_box_quarter | L8=red_box_quarter | L9=red_box_edge,L1=green | L2=green | L3=green | L4=neutral | L5=red | L6=neutral | L7=green | L8=red | L9=red,L4=prior_range_fraction::prev_range_0.75 | L5=red_box_quarter::red_box_1_75pct | L6=prior_range_fraction::prev_range_0.382 | L7=green_box_quarter::green_box_1_25pct,L4=prior_range_fraction | L5=red_box_quarter | L6=prior_range_fraction | L7=green_box_quarter,1.239375,100.0,100.0,BOX_INTERNAL_TEMPLATE,769aaee813,8088a80b06,574ee998cf,639e0e6a87,,,,
2026-01-23,8,1.23,1.969375,5.695,50.0,62.5,75.0,87.5,100.0,green_box_quarter,1,0,5,2,L1=green_box_quarter::green_box_3_25pct | L2=green_box_edge::green_edge_2 | L3=green_box_quarter::green_box_2_75pct | L4=prior_range_fraction::prev_range_0.875 | L5=green_box_quarter::green_box_2_25pct | L6=green_box_edge::green_edge_1 | L7=green_box_quarter::green_box_1_75pct | L8=green_box_midline::green_mid_1,L1=green_box_quarter | L2=green_box_edge | L3=green_box_quarter | L4=prior_range_fraction | L5=green_box_quarter | L6=green_box_edge | L7=green_box_quarter | L8=green_box_midline,L1=green | L2=green | L3=green | L4=neutral | L5=green | L6=green | L7=green | L8=green,L4=prior_range_fraction::prev_range_0.875 | L5=green_box_quarter::green_box_2_25pct | L6=green_box_edge::green_edge_1 | L7=green_box_quarter::green_box_1_75pct,L4=prior_range_fraction | L5=green_box_quarter | L6=green_box_edge | L7=green_box_quarter,0.8375,100.0,100.0,BOX_INTERNAL_TEMPLATE,e552b78f04,e64ed75ba8,5a3ac3c64b,1b449d53c3,,,,
2026-01-26,12,3.021275,3.297713,7.29125,8.333333,25.0,50.0,83.333333,100.0,green_box_quarter,2,1,8,1,L1=green_box_midline::green_mid_4 | L2=green_box_quarter::green_box_4_25pct | L3=green_box_edge::green_edge_3 | L4=green_box_quarter::green_box_3_75pct | L5=green_box_quarter::green_box_3_25pct | L6=green_box_quarter::green_box_2_75pct | L7=prior_hlc::previous_close | L8=red_box_midline::red_mid_1 | L9=prior_range_fraction::prev_range_0.382 | L10=prior_range_fraction::prev_range_0.125 | L11=red_box_quarter::red_box_2_75pct | L12=red_box_quarter::red_box_3_25pct,L1=green_box_midline | L2=green_box_quarter | L3=green_box_edge | L4=green_box_quarter | L5=green_box_quarter | L6=green_box_quarter | L7=prior_hlc | L8=red_box_midline | L9=prior_range_fraction | L10=prior_range_fraction | L11=red_box_quarter | L12=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=green | L6=green | L7=neutral | L8=red | L9=neutral | L10=neutral | L11=red | L12=red,L4=green_box_quarter::green_box_3_75pct | L5=green_box_quarter::green_box_3_25pct | L6=green_box_quarter::green_box_2_75pct | L7=prior_hlc::previous_close,L4=green_box_quarter | L5=green_box_quarter | L6=green_box_quarter | L7=prior_hlc,3.426875,25.0,75.0,BOX_INTERNAL_TEMPLATE,104771e4f4,6f075b256f,822eadda2f,76079c0254,,,,
2026-01-27,10,1.65875,2.045973,6.41875,20.0,50.0,80.0,90.0,100.0,red_box_edge,2,0,5,3,L1=green_box_quarter::green_box_3_25pct | L2=green_box_quarter::green_box_2_75pct | L3=prior_range_fraction::prev_range_0.875 | L4=prior_range_fraction::prev_range_0.618 | L5=red_box_edge::red_edge_1 | L6=red_box_midline::red_mid_2 | L7=red_box_edge::red_edge_2 | L8=red_box_midline::red_mid_3 | L9=red_box_edge::red_edge_3 | L10=red_box_midline::red_mid_4,L1=green_box_quarter | L2=green_box_quarter | L3=prior_range_fraction | L4=prior_range_fraction | L5=red_box_edge | L6=red_box_midline | L7=red_box_edge | L8=red_box_midline | L9=red_box_edge | L10=red_box_midline,L1=green | L2=green | L3=neutral | L4=neutral | L5=red | L6=red | L7=red | L8=red | L9=red | L10=red,L4=prior_range_fraction::prev_range_0.618 | L5=red_box_edge::red_edge_1 | L6=red_box_midline::red_mid_2 | L7=red_box_edge::red_edge_2,L4=prior_range_fraction | L5=red_box_edge | L6=red_box_midline | L7=red_box_edge,1.07625,100.0,100.0,BOX_INTERNAL_TEMPLATE,9408a3c491,16f0c0cbce,ff2aa17bec,5ca1201510,T_focus_l4_l7_family_5ca12015,BOX_INTERNAL_TEMPLATE,76.985938,2.0
2026-01-28,10,2.83125,3.023354,7.7,30.0,40.0,50.0,80.0,100.0,green_box_quarter,2,1,5,2,L1=green_box_edge::green_edge_3 | L2=green_box_quarter::green_box_3_75pct | L3=green_box_midline::green_mid_3 | L4=green_box_quarter::green_box_3_25pct | L5=green_box_edge::green_edge_2 | L6=prior_hlc::previous_close | L7=prior_range_fraction::prev_range_0.75 | L8=prior_range_fraction::prev_range_0.618 | L9=green_box_quarter::green_box_1_75pct | L10=red_box_quarter::red_box_2_25pct,L1=green_box_edge | L2=green_box_quarter | L3=green_box_midline | L4=green_box_quarter | L5=green_box_edge | L6=prior_hlc | L7=prior_range_fraction | L8=prior_range_fraction | L9=green_box_quarter | L10=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=green | L6=neutral | L7=neutral | L8=neutral | L9=green | L10=red,L4=green_box_quarter::green_box_3_25pct | L5=green_box_edge::green_edge_2 | L6=prior_hlc::previous_close | L7=prior_range_fraction::prev_range_0.75,L4=green_box_quarter | L5=green_box_edge | L6=prior_hlc | L7=prior_range_fraction,4.310625,50.0,50.0,BOX_INTERNAL_TEMPLATE,d95c164109,3740664b74,ac0a66ec10,3e7364e32b,,,,
2026-01-29,7,3.31,5.329655,13.4025,14.285714,42.857143,42.857143,57.142857,71.428571,prior_range_fraction,3,0,3,1,L1=green_box_quarter::green_box_3_25pct | L2=green_box_edge::green_edge_2 | L3=prior_range_fraction::prev_range_0.875 | L4=prior_range_fraction::prev_range_0.75 | L5=red_box_quarter::red_box_1_75pct | L6=prior_range_fraction::prev_range_0.333333 | L7=red_box_midline::red_mid_2,L1=green_box_quarter | L2=green_box_edge | L3=prior_range_fraction | L4=prior_range_fraction | L5=red_box_quarter | L6=prior_range_fraction | L7=red_box_midline,L1=green | L2=green | L3=neutral | L4=neutral | L5=red | L6=neutral | L7=red,L4=prior_range_fraction::prev_range_0.75 | L5=red_box_quarter::red_box_1_75pct | L6=prior_range_fraction::prev_range_0.333333 | L7=red_box_midline::red_mid_2,L4=prior_range_fraction | L5=red_box_quarter | L6=prior_range_fraction | L7=red_box_midline,1.545,75.0,75.0,PRIOR_RANGE_FRACTION_TEMPLATE,5cf90ed3a8,da11041096,3af1883843,9c1d015ada,,,,
2026-01-30,10,5.85625,9.01225,30.37,10.0,20.0,30.0,30.0,70.0,green_box_midline,0,2,7,1,L1=green_box_edge::green_edge_2 | L2=prior_hlc::previous_high | L3=green_box_quarter::green_box_2_75pct | L4=green_box_midline::green_mid_2 | L5=red_box_midline::red_mid_1 | L6=red_box_quarter::red_box_1_75pct | L7=prior_hlc::previous_mid | L8=green_box_quarter::green_box_1_75pct | L9=green_box_midline::green_mid_1 | L10=red_box_midline::red_mid_2,L1=green_box_edge | L2=prior_hlc | L3=green_box_quarter | L4=green_box_midline | L5=red_box_midline | L6=red_box_quarter | L7=prior_hlc | L8=green_box_quarter | L9=green_box_midline | L10=red_box_midline,L1=green | L2=neutral | L3=green | L4=green | L5=red | L6=red | L7=neutral | L8=green | L9=green | L10=red,L4=green_box_midline::green_mid_2 | L5=red_box_midline::red_mid_1 | L6=red_box_quarter::red_box_1_75pct | L7=prior_hlc::previous_mid,L4=green_box_midline | L5=red_box_midline | L6=red_box_quarter | L7=prior_hlc,3.8125,50.0,50.0,BOX_INTERNAL_TEMPLATE,85dc036e44,edb0e2636a,ac2616c4e4,8e036c9434,,,,
2026-02-02,16,18.716539,15.939594,33.38375,0.0,12.5,12.5,25.0,37.5,red_box_quarter,3,2,9,2,L1=red_box_edge::red_edge_1 | L2=prior_hlc::previous_pivot_hlc3 | L3=red_box_quarter::red_box_2_25pct | L4=prior_range_fraction::prev_range_0.333333 | L5=prior_range_fraction::prev_range_0.25 | L6=red_box_midline::red_mid_2 | L7=prior_range_fraction::prev_range_0.125 | L8=red_box_quarter::red_box_2_75pct | L9=prior_hlc::previous_low | L10=red_box_edge::red_edge_2 | L11=red_box_quarter::red_box_3_25pct | L12=red_box_quarter::red_box_3_25pct | L13=red_box_midline::red_mid_3 | L14=red_box_midline::red_mid_3 | L15=red_box_quarter::red_box_3_75pct | L16=red_box_quarter::red_box_3_75pct,L1=red_box_edge | L2=prior_hlc | L3=red_box_quarter | L4=prior_range_fraction | L5=prior_range_fraction | L6=red_box_midline | L7=prior_range_fraction | L8=red_box_quarter | L9=prior_hlc | L10=red_box_edge | L11=red_box_quarter | L12=red_box_quarter | L13=red_box_midline | L14=red_box_midline | L15=red_box_quarter | L16=red_box_quarter,L1=red | L2=neutral | L3=red | L4=neutral | L5=neutral | L6=red | L7=neutral | L8=red | L9=neutral | L10=red | L11=red | L12=red | L13=red | L14=red | L15=red | L16=red,L4=prior_range_fraction::prev_range_0.333333 | L5=prior_range_fraction::prev_range_0.25 | L6=red_box_midline::red_mid_2 | L7=prior_range_fraction::prev_range_0.125,L4=prior_range_fraction | L5=prior_range_fraction | L6=red_box_midline | L7=prior_range_fraction,8.467164,50.0,50.0,BOX_INTERNAL_TEMPLATE,72bcf9ef6d,94c76882b4,dd7b60b44c,928d5882b3,,,,
2026-02-03,14,7.6575,7.895012,25.835,21.428571,28.571429,35.714286,42.857143,57.142857,green_box_quarter,2,3,7,2,L1=green_box_quarter::green_box_3_25pct | L2=green_box_quarter::green_box_3_25pct | L3=green_box_edge::green_edge_2 | L4=prior_hlc::previous_high | L5=green_box_quarter::green_box_2_75pct | L6=red_box_quarter::red_box_1_25pct | L7=prior_range_fraction::prev_range_0.75 | L8=green_box_quarter::green_box_2_25pct | L9=prior_hlc::previous_close | L10=red_box_edge::red_edge_1 | L11=prior_range_fraction::prev_range_0.333333 | L12=red_box_midline::red_mid_2 | L13=green_box_quarter::green_box_1_25pct | L14=prior_hlc::previous_low,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_edge | L4=prior_hlc | L5=green_box_quarter | L6=red_box_quarter | L7=prior_range_fraction | L8=green_box_quarter | L9=prior_hlc | L10=red_box_edge | L11=prior_range_fraction | L12=red_box_midline | L13=green_box_quarter | L14=prior_hlc,L1=green | L2=green | L3=green | L4=neutral | L5=green | L6=red | L7=neutral | L8=green | L9=neutral | L10=red | L11=neutral | L12=red | L13=green | L14=neutral,L4=prior_hlc::previous_high | L5=green_box_quarter::green_box_2_75pct | L6=red_box_quarter::red_box_1_25pct | L7=prior_range_fraction::prev_range_0.75,L4=prior_hlc | L5=green_box_quarter | L6=red_box_quarter | L7=prior_range_fraction,3.0825,50.0,75.0,BOX_INTERNAL_TEMPLATE,617e6d6304,71eb4a3f00,d57aed71e8,2879bb1400,,,,
2026-02-04,9,4.305,6.860833,20.26,22.222222,22.222222,44.444444,55.555556,77.777778,green_box_edge,0,1,6,2,L1=green_box_quarter::green_box_3_75pct | L2=green_box_midline::green_mid_3 | L3=green_box_edge::green_edge_2 | L4=prior_hlc::previous_high | L5=red_box_quarter::red_box_1_25pct | L6=red_box_midline::red_mid_1 | L7=green_box_edge::green_edge_1 | L8=green_box_quarter::green_box_1_75pct | L9=green_box_midline::green_mid_1,L1=green_box_quarter | L2=green_box_midline | L3=green_box_edge | L4=prior_hlc | L5=red_box_quarter | L6=red_box_midline | L7=green_box_edge | L8=green_box_quarter | L9=green_box_midline,L1=green | L2=green | L3=green | L4=neutral | L5=red | L6=red | L7=green | L8=green | L9=green,L4=prior_hlc::previous_high | L5=red_box_quarter::red_box_1_25pct | L6=red_box_midline::red_mid_1 | L7=green_box_edge::green_edge_1,L4=prior_hlc | L5=red_box_quarter | L6=red_box_midline | L7=green_box_edge,3.2325,50.0,75.0,BOX_INTERNAL_TEMPLATE,6a802f5661,ac3ae9d48b,2cc6cfdb49,1b6a2d46ea,,,,
2026-02-05,11,8.0375,7.012502,16.18,9.090909,18.181818,27.272727,27.272727,81.818182,red_box_quarter,2,1,6,2,L1=green_box_edge::green_edge_2 | L2=green_box_quarter::green_box_2_75pct | L3=prior_range_fraction::prev_range_0.75 | L4=red_box_quarter::red_box_1_75pct | L5=prior_range_fraction::prev_range_0.382 | L6=red_box_midline::red_mid_2 | L7=prior_hlc::previous_low | L8=red_box_quarter::red_box_3_25pct | L9=red_box_midline::red_mid_3 | L10=red_box_edge::red_edge_3 | L11=red_box_quarter::red_box_4_25pct,L1=green_box_edge | L2=green_box_quarter | L3=prior_range_fraction | L4=red_box_quarter | L5=prior_range_fraction | L6=red_box_midline | L7=prior_hlc | L8=red_box_quarter | L9=red_box_midline | L10=red_box_edge | L11=red_box_quarter,L1=green | L2=green | L3=neutral | L4=red | L5=neutral | L6=red | L7=neutral | L8=red | L9=red | L10=red | L11=red,L4=red_box_quarter::red_box_1_75pct | L5=prior_range_fraction::prev_range_0.382 | L6=red_box_midline::red_mid_2 | L7=prior_hlc::previous_low,L4=red_box_quarter | L5=prior_range_fraction | L6=red_box_midline | L7=prior_hlc,4.21126,50.0,50.0,BOX_INTERNAL_TEMPLATE,37e811294e,e67b7ed7d1,d41a143650,28395faf9f,,,,
2026-02-06,11,4.41,5.472424,17.465,27.272727,27.272727,36.363636,54.545455,81.818182,prior_hlc,0,4,6,1,L1=prior_hlc::previous_high | L2=red_box_quarter::red_box_1_25pct | L3=green_box_quarter::green_box_2_25pct | L4=prior_hlc::previous_mid | L5=prior_hlc::previous_pivot_hlc3 | L6=red_box_midline::red_mid_2 | L7=prior_hlc::previous_low | L8=red_box_quarter::red_box_3_25pct | L9=red_box_midline::red_mid_3 | L10=red_box_edge::red_edge_3 | L11=red_box_quarter::red_box_4_25pct,L1=prior_hlc | L2=red_box_quarter | L3=green_box_quarter | L4=prior_hlc | L5=prior_hlc | L6=red_box_midline | L7=prior_hlc | L8=red_box_quarter | L9=red_box_midline | L10=red_box_edge | L11=red_box_quarter,L1=neutral | L2=red | L3=green | L4=neutral | L5=neutral | L6=red | L7=neutral | L8=red | L9=red | L10=red | L11=red,L4=prior_hlc::previous_mid | L5=prior_hlc::previous_pivot_hlc3 | L6=red_box_midline::red_mid_2 | L7=prior_hlc::previous_low,L4=prior_hlc | L5=prior_hlc | L6=red_box_midline | L7=prior_hlc,2.9775,50.0,50.0,BOX_INTERNAL_TEMPLATE,6b818dc7fc,d63b6eaec1,9aabafcb36,9584cd2886,,,,
2026-02-09,9,8.19,8.331079,21.1125,0.0,11.111111,11.111111,44.444444,66.666667,green_box_midline,1,0,6,2,L1=green_box_midline::green_mid_3 | L2=green_box_quarter::green_box_3_25pct | L3=green_box_edge::green_edge_2 | L4=green_box_quarter::green_box_2_75pct | L5=green_box_midline::green_mid_2 | L6=prior_range_fraction::prev_range_0.618 | L7=red_box_edge::red_edge_1 | L8=green_box_midline::green_mid_1 | L9=red_box_quarter::red_box_2_75pct,L1=green_box_midline | L2=green_box_quarter | L3=green_box_edge | L4=green_box_quarter | L5=green_box_midline | L6=prior_range_fraction | L7=red_box_edge | L8=green_box_midline | L9=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=green | L6=neutral | L7=red | L8=green | L9=red,L4=green_box_quarter::green_box_2_75pct | L5=green_box_midline::green_mid_2 | L6=prior_range_fraction::prev_range_0.618 | L7=red_box_edge::red_edge_1,L4=green_box_quarter | L5=green_box_midline | L6=prior_range_fraction | L7=red_box_edge,4.00423,25.0,75.0,BOX_INTERNAL_TEMPLATE,be303c7af4,7c6d8dee2f,aa1be42afe,5e53b26bb9,T_focus_l4_l7_family_5e53b26b,BOX_INTERNAL_TEMPLATE,45.519907,3.0
